name,refcount
elfutils <!nocheck>,1783
gdb <!nocheck>,1788
libunwind8-dev [ia64],1733
libatomic-ops-dev [ia64],1733
gawk,2313
libmpfr-dev,2382
lzma,1749
patchutils,1860
systemtap-sdt-dev [linux-any],1735
binutils,1769
debugedit,1779
libdw-dev,1794
lsb-release,1889
libjansson-dev,1853
g++-aarch64-linux-gnu [amd64 i386 x32] <!nocheck>,1769
g++-arm-linux-gnueabi [amd64 arm64 i386 x32] <!nocheck>,1769
g++-arm-linux-gnueabihf [amd64 arm64 i386 x32] <!nocheck>,1769
g++-powerpc64le-linux-gnu [amd64 arm64 i386 ppc64 x32] <!nocheck>,1769
g++-s390x-linux-gnu [amd64 arm64 i386 ppc64el x32] <!nocheck>,1769
g++-alpha-linux-gnu [amd64 i386 x32] <!nocheck>,1769
g++-hppa-linux-gnu [amd64 i386 x32] <!nocheck>,1769
g++-m68k-linux-gnu [amd64 i386 x32] <!nocheck>,1769
g++-powerpc-linux-gnu [amd64 i386 ppc64el x32] <!nocheck>,1769
g++-powerpc64-linux-gnu [amd64 i386 x32] <!nocheck>,1769
g++-riscv64-linux-gnu [amd64 arm64 i386 ppc64el x32] <!nocheck>,1769
g++-sh4-linux-gnu [amd64 i386 x32] <!nocheck>,1769
g++-sparc64-linux-gnu [amd64 i386 x32] <!nocheck>,1769
g++-i686-linux-gnu [amd64 arm64 ppc64el x32] <!nocheck>,1769
g++-x86-64-linux-gnu [arm64 i386 ppc64el] <!nocheck>,1769
g++-x86-64-linux-gnux32 [amd64 arm64 i386 ppc64el] <!nocheck>,1769
binutils-hppa64-linux-gnu,1733
gdb,1751
gobjc,1767
mig [hurd-any],1753
libutil-freebsd-dev [kfreebsd-any],1756
texlive-base <!nodoc>,1751
libbabeltrace-dev,1753
libipt-dev [amd64 i386 x32],1752
libsource-highlight-dev,1752
libkvm-dev [kfreebsd-any],1788
libunwind-dev [ia64],1751
libdebuginfod-dev [linux-any],1751
nvptx-tools [amd64 ppc64el],1733
amdgcn-tools [amd64],1733
gnat-11,1728
g++-11,1735
netbase,1787
libisl-dev,1753
libmpc-dev,1775
lib32z1-dev [amd64 kfreebsd-amd64],1733
lib64z1-dev [i386],1733
unzip <!nocheck>,3256
dejagnu [!alpha !hurd-alpha] <!nocheck>,1728
coreutils,1743
libattr1-dev [linux-any],1744
libacl1-dev [linux-any],1746
libselinux1-dev (>= 1.32) [linux-any],1743
libgmp3-dev,1769
libgc-dev,1789
g++-11-alpha-linux-gnu [alpha] <cross>,1728
gobjc-11-alpha-linux-gnu [alpha] <cross>,1728
gfortran-11-alpha-linux-gnu [alpha] <cross>,1728
gdc-11-alpha-linux-gnu [alpha] <cross>,1728
gccgo-11-alpha-linux-gnu [alpha] <cross>,1728
gnat-11-alpha-linux-gnu [alpha] <cross>,1728
gm2-11-alpha-linux-gnu [alpha] <cross>,1728
g++-11-x86-64-linux-gnu [amd64] <cross>,1728
gobjc-11-x86-64-linux-gnu [amd64] <cross>,1728
gfortran-11-x86-64-linux-gnu [amd64] <cross>,1728
gdc-11-x86-64-linux-gnu [amd64] <cross>,1728
gccgo-11-x86-64-linux-gnu [amd64] <cross>,1728
gnat-11-x86-64-linux-gnu [amd64] <cross>,1728
gm2-11-x86-64-linux-gnu [amd64] <cross>,1728
g++-11-arm-linux-gnueabi [armel] <cross>,1728
gobjc-11-arm-linux-gnueabi [armel] <cross>,1728
gfortran-11-arm-linux-gnueabi [armel] <cross>,1728
gdc-11-arm-linux-gnueabi [armel] <cross>,1728
gccgo-11-arm-linux-gnueabi [armel] <cross>,1728
gnat-11-arm-linux-gnueabi [armel] <cross>,1728
gm2-11-arm-linux-gnueabi [armel] <cross>,1728
g++-11-arm-linux-gnueabihf [armhf] <cross>,1728
gobjc-11-arm-linux-gnueabihf [armhf] <cross>,1728
gfortran-11-arm-linux-gnueabihf [armhf] <cross>,1728
gdc-11-arm-linux-gnueabihf [armhf] <cross>,1728
gccgo-11-arm-linux-gnueabihf [armhf] <cross>,1728
gnat-11-arm-linux-gnueabihf [armhf] <cross>,1728
gm2-11-arm-linux-gnueabihf [armhf] <cross>,1728
g++-11-aarch64-linux-gnu [arm64] <cross>,1728
gobjc-11-aarch64-linux-gnu [arm64] <cross>,1728
gfortran-11-aarch64-linux-gnu [arm64] <cross>,1728
gdc-11-aarch64-linux-gnu [arm64] <cross>,1728
gccgo-11-aarch64-linux-gnu [arm64] <cross>,1728
gnat-11-aarch64-linux-gnu [arm64] <cross>,1728
gm2-11-aarch64-linux-gnu [arm64] <cross>,1728
g++-11-i686-linux-gnu [i386] <cross>,1728
gobjc-11-i686-linux-gnu [i386] <cross>,1728
gfortran-11-i686-linux-gnu [i386] <cross>,1728
gdc-11-i686-linux-gnu [i386] <cross>,1728
gccgo-11-i686-linux-gnu [i386] <cross>,1728
gnat-11-i686-linux-gnu [i386] <cross>,1728
gm2-11-i686-linux-gnu [i386] <cross>,1728
g++-11-mipsel-linux-gnu [mipsel] <cross>,1728
gobjc-11-mipsel-linux-gnu [mipsel] <cross>,1728
gfortran-11-mipsel-linux-gnu [mipsel] <cross>,1728
gdc-11-mipsel-linux-gnu [mipsel] <cross>,1728
gccgo-11-mipsel-linux-gnu [mipsel] <cross>,1728
gnat-11-mipsel-linux-gnu [mipsel] <cross>,1728
gm2-11-mipsel-linux-gnu [mipsel] <cross>,1728
g++-11-mips64-linux-gnuabi64 [mips64] <cross>,1728
gobjc-11-mips64-linux-gnuabi64 [mips64] <cross>,1728
gfortran-11-mips64-linux-gnuabi64 [mips64] <cross>,1728
gdc-11-mips64-linux-gnuabi64 [mips64] <cross>,1728
gccgo-11-mips64-linux-gnuabi64 [mips64] <cross>,1728
gnat-11-mips64-linux-gnuabi64 [mips64] <cross>,1728
gm2-11-mips64-linux-gnuabi64 [mips64] <cross>,1728
g++-11-mips64el-linux-gnuabi64 [mips64el] <cross>,1728
gobjc-11-mips64el-linux-gnuabi64 [mips64el] <cross>,1728
gfortran-11-mips64el-linux-gnuabi64 [mips64el] <cross>,1728
gdc-11-mips64el-linux-gnuabi64 [mips64el] <cross>,1728
gccgo-11-mips64el-linux-gnuabi64 [mips64el] <cross>,1728
gnat-11-mips64el-linux-gnuabi64 [mips64el] <cross>,1728
gm2-11-mips64el-linux-gnuabi64 [mips64el] <cross>,1728
g++-11-mips64-linux-gnuabin32 [mipsn32] <cross>,1728
gobjc-11-mips64-linux-gnuabin32 [mipsn32] <cross>,1728
gfortran-11-mips64-linux-gnuabin32 [mipsn32] <cross>,1728
gdc-11-mips64-linux-gnuabin32 [mipsn32] <cross>,1728
gccgo-11-mips64-linux-gnuabin32 [mipsn32] <cross>,1728
gnat-11-mips64-linux-gnuabin32 [mipsn32] <cross>,1728
gm2-11-mips64-linux-gnuabin32 [mipsn32] <cross>,1728
g++-11-powerpc-linux-gnu [powerpc] <cross>,1728
gobjc-11-powerpc-linux-gnu [powerpc] <cross>,1728
gfortran-11-powerpc-linux-gnu [powerpc] <cross>,1728
gdc-11-powerpc-linux-gnu [powerpc] <cross>,1728
gccgo-11-powerpc-linux-gnu [powerpc] <cross>,1728
gnat-11-powerpc-linux-gnu [powerpc] <cross>,1728
g++-11-powerpc64-linux-gnu [ppc64] <cross>,1728
gobjc-11-powerpc64-linux-gnu [ppc64] <cross>,1728
gfortran-11-powerpc64-linux-gnu [ppc64] <cross>,1728
gdc-11-powerpc64-linux-gnu [ppc64] <cross>,1728
gccgo-11-powerpc64-linux-gnu [ppc64] <cross>,1728
gnat-11-powerpc64-linux-gnu [ppc64] <cross>,1728
g++-11-powerpc64le-linux-gnu [ppc64el] <cross>,1728
gobjc-11-powerpc64le-linux-gnu [ppc64el] <cross>,1728
gfortran-11-powerpc64le-linux-gnu [ppc64el] <cross>,1728
gdc-11-powerpc64le-linux-gnu [ppc64el] <cross>,1728
gccgo-11-powerpc64le-linux-gnu [ppc64el] <cross>,1728
gnat-11-powerpc64le-linux-gnu [ppc64el] <cross>,1728
gm2-11-powerpc64le-linux-gnu [ppc64el] <cross>,1728
g++-11-m68k-linux-gnu [m68k] <cross>,1728
gobjc-11-m68k-linux-gnu [m68k] <cross>,1728
gfortran-11-m68k-linux-gnu [m68k] <cross>,1728
gdc-11-m68k-linux-gnu [m68k] <cross>,1728
gm2-11-m68k-linux-gnu [m68k] <cross>,1728
g++-11-riscv64-linux-gnu [riscv64] <cross>,1728
gobjc-11-riscv64-linux-gnu [riscv64] <cross>,1728
gfortran-11-riscv64-linux-gnu [riscv64] <cross>,1728
gdc-11-riscv64-linux-gnu [riscv64] <cross>,1728
gccgo-11-riscv64-linux-gnu [riscv64] <cross>,1728
gnat-11-riscv64-linux-gnu [riscv64] <cross>,1728
gm2-11-riscv64-linux-gnu [riscv64] <cross>,1728
g++-11-sh4-linux-gnu [sh4] <cross>,1728
gobjc-11-sh4-linux-gnu [sh4] <cross>,1728
gfortran-11-sh4-linux-gnu [sh4] <cross>,1728
gnat-11-sh4-linux-gnu [sh4] <cross>,1728
g++-11-sparc64-linux-gnu [sparc64] <cross>,1728
gobjc-11-sparc64-linux-gnu [sparc64] <cross>,1728
gfortran-11-sparc64-linux-gnu [sparc64] <cross>,1728
gdc-11-sparc64-linux-gnu [sparc64] <cross>,1728
gccgo-11-sparc64-linux-gnu [sparc64] <cross>,1728
gnat-11-sparc64-linux-gnu [sparc64] <cross>,1728
gm2-11-sparc64-linux-gnu [sparc64] <cross>,1728
g++-11-s390x-linux-gnu [s390x] <cross>,1728
gobjc-11-s390x-linux-gnu [s390x] <cross>,1728
gfortran-11-s390x-linux-gnu [s390x] <cross>,1728
gdc-11-s390x-linux-gnu [s390x] <cross>,1728
gccgo-11-s390x-linux-gnu [s390x] <cross>,1728
gnat-11-s390x-linux-gnu [s390x] <cross>,1728
gm2-11-s390x-linux-gnu [s390x] <cross>,1728
g++-11-x86-64-linux-gnux32 [x32] <cross>,1728
gobjc-11-x86-64-linux-gnux32 [x32] <cross>,1728
gfortran-11-x86-64-linux-gnux32 [x32] <cross>,1728
gdc-11-x86-64-linux-gnux32 [x32] <cross>,1728
gccgo-11-x86-64-linux-gnux32 [x32] <cross>,1728
gnat-11-x86-64-linux-gnux32 [x32] <cross>,1728
gm2-11-x86-64-linux-gnux32 [x32] <cross>,1728
g++-11-mips64el-linux-gnuabin32 [mipsn32el] <cross>,1728
gobjc-11-mips64el-linux-gnuabin32 [mipsn32el] <cross>,1728
gfortran-11-mips64el-linux-gnuabin32 [mipsn32el] <cross>,1728
gdc-11-mips64el-linux-gnuabin32 [mipsn32el] <cross>,1728
gccgo-11-mips64el-linux-gnuabin32 [mipsn32el] <cross>,1728
gnat-11-mips64el-linux-gnuabin32 [mipsn32el] <cross>,1728
gm2-11-mips64el-linux-gnuabin32 [mipsn32el] <cross>,1728
g++-11-mipsisa32r6-linux-gnu [mipsr6] <cross>,1728
gobjc-11-mipsisa32r6-linux-gnu [mipsr6] <cross>,1728
gfortran-11-mipsisa32r6-linux-gnu [mipsr6] <cross>,1728
gdc-11-mipsisa32r6-linux-gnu [mipsr6] <cross>,1728
gccgo-11-mipsisa32r6-linux-gnu [mipsr6] <cross>,1728
gnat-11-mipsisa32r6-linux-gnu [mipsr6] <cross>,1728
gm2-11-mipsisa32r6-linux-gnu [mipsr6] <cross>,1728
g++-11-mipsisa32r6el-linux-gnu [mipsr6el] <cross>,1728
gobjc-11-mipsisa32r6el-linux-gnu [mipsr6el] <cross>,1728
gfortran-11-mipsisa32r6el-linux-gnu [mipsr6el] <cross>,1728
gdc-11-mipsisa32r6el-linux-gnu [mipsr6el] <cross>,1728
gccgo-11-mipsisa32r6el-linux-gnu [mipsr6el] <cross>,1728
gnat-11-mipsisa32r6el-linux-gnu [mipsr6el] <cross>,1728
gm2-11-mipsisa32r6el-linux-gnu [mipsr6el] <cross>,1728
g++-11-mipsisa64r6-linux-gnuabi64 [mips64r6] <cross>,1728
gobjc-11-mipsisa64r6-linux-gnuabi64 [mips64r6] <cross>,1728
gfortran-11-mipsisa64r6-linux-gnuabi64 [mips64r6] <cross>,1728
gdc-11-mipsisa64r6-linux-gnuabi64 [mips64r6] <cross>,1728
gccgo-11-mipsisa64r6-linux-gnuabi64 [mips64r6] <cross>,1728
gnat-11-mipsisa64r6-linux-gnuabi64 [mips64r6] <cross>,1728
gm2-11-mipsisa64r6-linux-gnuabi64 [mips64r6] <cross>,1728
g++-11-mipsisa64r6el-linux-gnuabi64 [mips64r6el] <cross>,1728
gobjc-11-mipsisa64r6el-linux-gnuabi64 [mips64r6el] <cross>,1728
gfortran-11-mipsisa64r6el-linux-gnuabi64 [mips64r6el] <cross>,1728
gdc-11-mipsisa64r6el-linux-gnuabi64 [mips64r6el] <cross>,1728
gccgo-11-mipsisa64r6el-linux-gnuabi64 [mips64r6el] <cross>,1728
gnat-11-mipsisa64r6el-linux-gnuabi64 [mips64r6el] <cross>,1728
gm2-11-mipsisa64r6el-linux-gnuabi64 [mips64r6el] <cross>,1728
g++-11-mipsisa64r6-linux-gnuabin32 [mipsn32r6] <cross>,1728
gobjc-11-mipsisa64r6-linux-gnuabin32 [mipsn32r6] <cross>,1728
gfortran-11-mipsisa64r6-linux-gnuabin32 [mipsn32r6] <cross>,1728
gdc-11-mipsisa64r6-linux-gnuabin32 [mipsn32r6] <cross>,1728
gccgo-11-mipsisa64r6-linux-gnuabin32 [mipsn32r6] <cross>,1728
gnat-11-mipsisa64r6-linux-gnuabin32 [mipsn32r6] <cross>,1728
gm2-11-mipsisa64r6-linux-gnuabin32 [mipsn32r6] <cross>,1728
g++-11-mipsisa64r6el-linux-gnuabin32 [mipsn32r6el] <cross>,1728
gobjc-11-mipsisa64r6el-linux-gnuabin32 [mipsn32r6el] <cross>,1728
gfortran-11-mipsisa64r6el-linux-gnuabin32 [mipsn32r6el] <cross>,1728
gdc-11-mipsisa64r6el-linux-gnuabin32 [mipsn32r6el] <cross>,1728
gccgo-11-mipsisa64r6el-linux-gnuabin32 [mipsn32r6el] <cross>,1728
gnat-11-mipsisa64r6el-linux-gnuabin32 [mipsn32r6el] <cross>,1728
gm2-11-mipsisa64r6el-linux-gnuabin32 [mipsn32r6el] <cross>,1728
sse2-support [i386] <!nocheck>,1726
armv6k-support [armel] <!nocheck>,1726
vfpv2-support [armel] <!nocheck>,1726
dh-buildinfo,2354
ca-certificates,1820
curl <!nocheck>,1731
gyp,1728
python3-six,2083
ninja-build <!nocheck>,1729
python3-distro <!nocheck>,1732
libbrotli-dev,1785
libc-ares-dev,1750
libnghttp2-dev,1766
libuv1-dev,1794
node-acorn (>= 6.2.1~) <!pkg.nodejs.nobuiltin>,1726
node-cjs-module-lexer (>= 1.2.2~) <!pkg.nodejs.nobuiltin>,1726
node-undici (>= 5.0.0~) <!pkg.nodejs.nobuiltin>,1726
openssl (>= 1.1.1~) <!nocheck>,1727
pkg-js-tools (>= 0.8.2~) <!nocheck>,1726
ruby-multi-json,1726
ruby-oj,1728
ruby-hike,1727
ruby-nokogiri,1726
ruby-mini-portile2,1726
ruby-minitar,1727
ruby-minitest-hooks,1726
ruby-minitest-global-expectations,1728
ruby-sequel,1726
ruby-activemodel,1729
ruby-minitest-shared-description,1727
ruby-sqlite3,1726
ruby-redcloth,1726
ragel,1736
fig2dev,1751
ghostscript <!nodoc>,1753
netpbm <!nocheck>,1755
texlive-font-utils <!nodoc>,1752
texlive-fonts-recommended <!nodoc>,1752
texlive-lang-german <!nodoc>,1751
texlive-latex-base <!nodoc>,1757
texlive-latex-extra <!nocheck !nodoc>,1751
texlive-latex-recommended <!nodoc>,1753
texlive-pictures <!nodoc>,1751
texlive,1819
ruby-webrick,1730
ruby-minitest <!nocheck>,1729
ruby-minitest-reporters <!nocheck>,1726
ruby-pkg-config <!nocheck>,1726
ruby-simplecov <!nocheck>,1726
ruby-rack-test,1726
ruby-sinatra,1726
asciidoctor,1726
cucumber,1726
ruby-builder,1726
ruby-cucumber-core,1726
ruby-gherkin,1726
ruby-kramdown-parser-gfm,1726
ruby-kramdown,1726
ruby-rouge,1726
ruby-minitest-power-assert,1726
ruby-stringex,1726
ruby-activerecord,1731
ruby-i18n,1726
ruby-test-declarative,1727
ruby-rexml,1726
tidy,1734
ruby-cucumber-wire,1727
cucumber (>= 2.1) <!nocheck>,1727
ruby-aruba <!nocheck>,1727
ruby-diff-lcs,1726
ruby-multi-test,1727
erubis,1726
man-db,1745
bsdextrautils,1769
dh-apparmor,1799
libseccomp-dev [amd64 arm64 armel armhf hppa i386 mips mips64el mipsel powerpc powerpcspe ppc64 ppc64el s390x x32],1745
ruby-erubi,1727
ruby-haml,1726
ruby-erubis,1727
ruby-maruku,1726
ruby-sass,1726
ruby-listen,1726
ruby-rb-inotify,1726
ruby-ffi,1726
ruby-thor,1726
ruby-fakeweb,1726
ruby-http-connection,1728
ruby-samuel,1727
ruby-webmock,1726
ruby-addressable,1726
ruby-public-suffix,1726
ruby-minitest-reporters,1726
ruby-ansi,1727
ruby-progressbar,1726
publicsuffix,1735
psl-make-dafsa,1735
ruby-rspec-its,1726
ruby-crack,1726
ruby-jnunemaker-matchy,1726
ruby-curb,1726
ruby-em-http-request,1726
ruby-cookiejar,1726
ruby-rspec-collection-matchers,1726
ruby-rspec-expectations,1726
ruby-em-socksify,1726
hpsockd,1727
byacc,1745
psmisc,1739
ruby-eventmachine,1726
iproute2,1738
libxtables-dev,1748
libatm1-dev,1738
libbpf-dev,1743
libcap-dev,1868
libmnl-dev,1772
libselinux1-dev,1868
linux-libc-dev,1775
ruby-escape-utils,1726
ruby-actionpack,1728
ruby-http-parser.rb,1726
ruby-yajl,1726
ruby-excon,1726
ruby-chronic,1728
ruby-numerizer,1729
ruby-delorean,1726
ruby-open4,1727
ruby-shindo,1728
ruby-formatador,1728
unicorn,1726
curl,1753
libidn2-dev,1889
libpsl-dev,1771
librtmp-dev,1756
libssh-dev,1771
locales-all <!nocheck>,1784
openssh-server <!nocheck>,1757
python3-impacket <!nocheck>,1753
gnutls-bin [amd64 arm64 armel armhf i386 mips64el mipsel s390x powerpc ppc64 riscv64] <!nocheck>,1753
stunnel4 <!nocheck>,1753
nss-plugin-pem <!nocheck>,1753
ruby-kgio,1727
ruby-raindrops,1726
ruby-aggregate,1727
puma,1726
ruby-localhost,1726
ruby-async-io,1726
ruby-async,1726
ruby-nio4r,1726
ruby-coveralls,1726
ronn,1758
ruby-rest-client,1726
ruby-http-accept,1727
ruby-http-cookie,1726
ruby-domain-name,1726
ruby-shoulda,1726
ruby-shoulda-matchers,1726
ruby-unf,1726
ruby-unf-ext,1726
ruby-mime-types,1726
ruby-mime-types-data,1727
ruby-minitest-focus,1727
ruby-netrc,1727
ruby-term-ansicolor,1727
ruby-vcr,1726
ruby-faraday,1726
lsof,1731
ruby-em-synchrony,1726
default-mysql-server,1728
redis-server,1732
ruby-amq-protocol,1726
ruby-amqp,1726
ruby-em-mongo,1726
ruby-bson,1726
ruby-em-spec,1726
ruby-em-redis,1726
ruby-mongo,1726
ruby-mysql2,1726
default-libmysqlclient-dev,1850
ruby-remcached,1726
ruby-httpclient,1726
ruby-multipart-post,1727
ruby-net-http-persistent,1729
ruby-typhoeus,1726
ruby-ethon,1726
libcurl4,1727
ruby-redis,1726
netcat-openbsd,1735
iproute2 [linux-any] <!nocheck>,1740
procps [linux-any] <!nocheck>,1735
strace [linux-any] <!nocheck>,1735
redis-tools,1726
ruby-multipart-parser,1727
ruby-ruby2-keywords,1726
ruby-rspec-retry,1726
ruby-rspec-core,1727
rubocop,1726
ruby-parallel,1726
ruby-rainbow,1726
ruby-regexp-parser,1726
ruby-regexp-property-values,1727
ruby-ice-nine,1726
ruby-rubocop-ast,1726
ruby-oedipus-lex,1727
ruby-whitequark-parser,1726
ruby-ast,1726
ruby-cliver,1726
ruby-unicode-display-width,1726
ruby-timers,1726
ruby-hitimes,1726
ruby-console,1726
ruby-fiber-local,1727
ruby-async-process,1726
ruby-async-rspec,1726
ruby-rspec-files,1726
ruby-rspec-memory,1726
ruby-minitest-stub-const,1727
ruby-sinatra-contrib,1726
ruby-hashdiff,1726
ruby-http,1726
ruby-certificate-authority,1726
ruby-http-form-data,1726
ruby-http-parser,1726
ruby-ffi-compiler,1726
ruby-tilt,1726
ruby-creole,1727
ruby-temple,1726
ruby-unindent,1727
ruby-nanotest,1728
ruby-htmlentities,1728
ruby-slim,1726
ruby-org,1726
ruby-rubypants,1727
puma <!nocheck>,1726
rainbows <!nocheck>,1726
ruby-builder <!nocheck>,1726
ruby-creole <!nocheck>,1726
ruby-erubis <!nocheck>,1726
ruby-haml <!nocheck>,1726
ruby-http <!nocheck>,1726
ruby-json <!nocheck>,1726
ruby-kramdown <!nocheck>,1726
ruby-liquid <!nocheck>,1726
ruby-maruku <!nocheck>,1726
ruby-multi-json <!nocheck>,1726
ruby-mustermann (>= 3.0) <!nocheck>,1726
ruby-nokogiri <!nocheck>,1726
ruby-rabl <!nocheck>,1726
ruby-rack <!nocheck>,1726
ruby-rack-test <!nocheck>,1726
ruby-rdiscount <!nocheck>,1726
ruby-redcarpet <!nocheck>,1726
ruby-redcloth <!nocheck>,1726
ruby-sass <!nocheck>,1726
ruby-slim <!nocheck>,1726
ruby-tilt <!nocheck>,1726
ruby-wikicloth <!nocheck>,1726
ruby-yajl <!nocheck>,1726
thin <!nocheck>,1726
ruby-sassc,1726
ruby-minitest-around,1727
ruby-test-construct,1726
ruby-terser,1726
node-terser,1727
brotli,1737
dh-python <!nopython>,1745
libpython3-all-dev <!nopython>,1744
python3-setuptools <!nopython>,1741
eslint <!nocheck>,1732
node-acorn,1729
node-commander,1729
jest <!nocheck>,1756
node-types-jest,1729
ts-jest <!nocheck>,1733
node-escodegen <!nocheck>,1731
node-jridgewell-source-map,1727
node-rollup-plugin-terser,1741
jest (>= 29) <!nocheck>,1743
node-babel-core (>= 7) <!nocheck>,1741
node-jest-worker,1741
node-rollup <!nocheck>,1741
node-serialize-javascript <!nocheck>,1741
node-terser (>= 5) <!nocheck>,1741
node-semver <!nocheck>,1749
node-source-map <!nocheck>,1749
pigz,1742
rollup,1769
thin,1726
ruby-daemons,1726
ruby-pry-byebug,1726
ruby-rspec-mocks,1726
ruby-aruba,1726
ruby-contracts,1726
ruby-childprocess,1726
ruby-fakefs,1726
ruby-flexmock,1726
ruby-thread-order,1726
ruby-coderay,1726
ruby-method-source,1726
ruby-columnize,1727
ruby-mustache,1727
valgrind [amd64 i386],1727
node-ajv <!nocheck> <!nodoc>,381
node-babel-loader (>= 7) <!nocheck>,381
node-babel-preset-env (>= 7) <!nocheck>,381
node-chai <!nocheck>,387
node-chalk <!nocheck>,403
node-cheerio <!nocheck>,381
node-concat-stream <!nocheck>,411
node-dateformat <!nocheck>,381
node-debug <!nocheck>,408
node-doctrine <!nocheck> <!nodoc>,381
node-ejs <!nocheck>,385
node-eslint-plugin-eslint-plugin <!nocheck>,381
node-eslint-plugin-node (>= 8.0.0~) <!nocheck>,381
node-eslint-scope <!nocheck> <!nodoc>,381
node-eslint-rule-composer <!nocheck>,381
node-eslint-utils <!nocheck> <!nodoc>,381
node-eslint-visitor-keys <!nocheck> <!nodoc>,381
node-espree (>= 7.3.0) <!nocheck> <!nodoc>,381
node-esprima <!nocheck>,385
node-esquery <!nocheck> <!nodoc>,381
node-estraverse <!nocheck>,385
node-esutils <!nocheck> <!nodoc>,381
node-file-entry-cache <!nocheck> <!nodoc>,381
node-functional-red-black-tree <!nocheck> <!nodoc>,381
node-glob <!nocheck>,422
node-globals <!nocheck> <!nodoc>,381
node-ignore (>= 5.2.0) <!nocheck> <!nodoc>,381
node-import-fresh <!nocheck> <!nodoc>,381
node-imurmurhash <!nocheck> <!nodoc>,381
node-inquirer <!nocheck>,381
node-js-yaml <!nocheck>,402
node-json-stable-stringify <!nocheck>,383
node-levn <!nocheck>,381
node-lodash <!nocheck> <!nodoc>,381
node-memfs <!nocheck>,385
node-mkdirp <!nocheck> <!nodoc>,381
node-optionator <!nocheck> <!nodoc>,381
node-path-is-inside <!nocheck> <!nodoc>,381
node-progress <!nocheck>,381
node-proxyquire <!nocheck>,392
node-recast <!nocheck>,382
node-regenerate-unicode-properties (>= 10) <!nocheck> <!nodoc>,381
node-regexpp <!nocheck> <!nodoc>,381
node-shelljs <!nocheck>,382
node-sinon <!nocheck>,404
node-strip-ansi <!nocheck>,388
node-strip-json-comments <!nocheck>,382
node-text-table <!nocheck>,381
node-temp <!nocheck>,384
node-v8-compile-cache <!nocheck>,381
git <pkg.node-babel7.yarnpkg>,380
gulp,386
node-ampproject-remapping,380
jest,382
node-rollup-plugin-node-resolve,380
node-is-builtin-module,381
node-builtin-modules,382
node-tape <!nocheck>,699
node-deepmerge <!nocheck>,381
node-es5-ext <!nocheck>,389
node-graceful-fs,383
node-tap <!nocheck>,557
node-is-module,381
node-buble <!nocheck>,380
node-resolve,381
node-assert <!nocheck>,414
node-rollup-plugin-babel,380
ava <!nocheck>,384
node-rollup-plugin-json <!nocheck>,380
node-rollup-plugin-node-resolve <!nocheck>,381
node-rollup-plugin-typescript,380
node-magic-string,380
mocha,423
node-rollup-plugin-buble,380
node-buble,380
node-chalk,380
node-ansi-styles <!nocheck>,380
node-escape-string-regexp <!nocheck>,386
node-execa <!nocheck>,387
node-has-ansi <!nocheck>,380
node-resolve-from <!nocheck>,385
node-rollup-plugin-commonjs,380
node-commondir <!nocheck>,381
node-estree-walker <!nocheck>,380
node-is-reference <!nocheck>,380
node-locate-character <!nocheck>,380
node-magic-string <!nocheck>,381
node-resolve <!nocheck>,409
node-rollup-plugin-json,380
node-rollup-plugin-babel (>= 4.4~) <!pkg.node-rollup-plugin-json.transpilebuble>,380
node-rollup-plugin-buble (>= 0.21.0~) <!pkg.node-rollup-plugin-json.transpilebabel>,380
node-rollup-pluginutils (>= 4.2.1~) <!nocheck>,380
node-source-map-support <!nocheck>,380
node-rollup-pluginutils,380
chai <!nocheck>,435
node-acorn <!nocheck>,388
node-micromatch (>= 4.0~) <!nocheck>,380
node-typescript,419
node-types-estree,382
ts-node <!nocheck>,392
node-supports-color <!nocheck>,380
node-console-group,380
node-minimist,384
node-arrify <!nocheck>,390
node-is-plain-obj <!nocheck>,386
node-kind-of <!nocheck>,392
node-regexpu-core,380
node-jsesc,388
node-lodash,380
uglifyjs,516
node-async,381
nodeunit <!nocheck>,398
node-fs-extra,383
node-graceful-fs <!nocheck>,400
node-jsonfile <!nocheck>,383
node-klaw <!nocheck>,383
node-universalify <!nocheck>,384
webpack,419
node-glob,383
